Gr Liv Area,Lot Area,Total Bsmt SF,Lot Frontage,Garage Area,House Age,Total Porch SF,Overall Cond,Overall Qual,Mas Vnr Area,Total Bathrooms,Mo Sold,Garage Yr Blt,Sale Condition,SalePrice,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MS SubClass_20,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS SubClass_120,MS SubClass_150,MS SubClass_160,MS SubClass_180,MS SubClass_190
0.22281167108753314,0.2330855926585017,0.365,0.37383403227856143,0.28225806451612906,0.06557377049180328,0.6737967914438502,0.75,0.5555555555555556,0.0,0.33333333333333337,0.1818181818181818,0.8118811881188119,0.8,0.28596455395202014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.328154604016673,0.24781046093722742,0.24656250000000002,0.3255813953488372,0.2641129032258065,0.21311475409836064,0.10026737967914438,0.5,0.5555555555555556,0.0,0.24999999999999997,0.36363636363636365,0.8712871287128713,0.8,0.27832603522685573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2811671087533157,0.30971073659234444,0.40625,0.4961240310077519,0.34005376344086025,0.34426229508196726,0.2566844919786096,0.5,0.6666666666666665,0.0,0.24999999999999997,0.09090909090909091,0.7920792079207921,0.8,0.2635471620412115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3421750663129974,0.19260965141840258,0.465,0.37383403227856143,0.3548387096774194,0.42622950819672134,0.25935828877005346,0.5,0.7777777777777777,0.0,0.24999999999999997,0.4545454545454545,0.7425742574257426,0.8,0.3307993377736375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4763167866616142,0.3522104748944485,0.58,0.5193798449612403,0.560483870967742,0.01639344262295082,0.15106951871657753,0.125,0.8888888888888888,0.21875,0.24999999999999997,0.4545454545454545,0.9900990099009901,1.0,0.6337363482234633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10041682455475559,0.622422275724903,0.27,0.9224806201550386,0.2688172043010753,0.9836065573770493,0.0,0.5,0.3333333333333333,0.0,0.0,0.4545454545454545,0.40594059405940597,0.8,0.21290046179827335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5585449033724896,0.4143550019191179,0.481875,0.4961240310077519,0.3360215053763441,0.3770491803278689,0.46657754010695185,0.625,0.5555555555555556,0.074375,0.33333333333333337,0.09090909090909091,0.6732673267326733,0.8,0.32747824267573994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.47176960970064413,0.3646672947416169,0.57625,0.6511627906976745,0.36693548387096775,0.5573770491803279,0.16310160427807485,0.625,0.5555555555555556,0.3,0.16666666666666666,0.0,0.6633663366336634,0.8,0.29426729169676413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21750663129973474,0.32537771729648624,0.3290625,0.4961240310077519,0.3548387096774194,0.6065573770491803,0.16042780748663102,0.625,0.6666666666666665,0.050625,0.33333333333333337,0.0,0.6336633663366337,0.6000000000000001,0.2610563407177883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.407351269420235,0.21633692731777104,0.254375,0.37383403227856143,0.4455645161290323,0.18032786885245902,0.1283422459893048,0.5,0.6666666666666665,0.0,0.41666666666666663,0.0,0.8910891089108911,0.8,0.33744152796943266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1534672224327397,0.3468718378170906,0.31375000000000003,0.37383403227856143,0.32258064516129037,0.6721311475409837,0.0,0.75,0.5555555555555556,0.1125,0.16666666666666666,0.1818181818181818,0.594059405940594,0.8,0.22618484218986368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18150814702538842,0.3920932342370634,0.336875,0.37383403227856143,0.3360215053763441,0.04918032786885246,0.0,0.625,0.4444444444444445,0.0,0.24999999999999997,0.2727272727272727,0.6039603960396039,0.8,0.2276793349839176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1731716559302766,0.24948532747130048,0.33,0.34108527131782945,0.20430107526881722,0.7049180327868853,0.35962566844919786,0.625,0.4444444444444445,0.0,0.16666666666666666,0.5454545454545454,0.5742574257425742,0.8,0.21456100934722214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10723758999621069,0.24774067483164103,0.275625,0.37984496124031003,0.3528225806451613,0.6721311475409837,0.32085561497326204,0.5,0.3333333333333333,0.0,0.16666666666666666,0.2727272727272727,0.594059405940594,0.8,0.1879922485640415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10041682455475559,0.32101608569733764,0.27,0.37984496124031003,0.0,0.6557377049180328,0.0,0.5,0.3333333333333333,0.0,0.0,0.2727272727272727,1.0,0.8,0.16972622552560482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2796513830996589,0.1590425346313549,0.4390625,0.038759689922480606,0.3434139784946237,0.19672131147540983,0.3622994652406417,0.5,0.6666666666666665,0.0,0.33333333333333337,0.4545454545454545,0.8811881188118812,0.8,0.28430400640307135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.14702538840469875,0.013259360061411776,0.1509375,0.0,0.1774193548387097,0.6557377049180328,0.3676470588235294,0.5,0.5555555555555556,0.315,0.08333333333333334,0.09090909090909091,0.6039603960396039,0.8,0.1381758220955778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.18681318681318682,0.013259360061411776,0.1640625,0.0,0.21505376344086025,0.6557377049180328,0.0,0.5,0.4444444444444445,0.3075,0.08333333333333334,0.1818181818181818,0.8613861386138614,0.8,0.1539510238105913,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.18681318681318682,0.013259360061411776,0.1640625,0.0,0.1774193548387097,0.6557377049180328,0.0,0.5,0.5555555555555556,0.238125,0.08333333333333334,0.1818181818181818,0.6039603960396039,0.6000000000000001,0.12489144170398747,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.17809776430466084,0.0957116438117171,0.3340625,0.24806201550387597,0.2956989247311828,0.5573770491803279,0.29411764705882354,0.5,0.5555555555555556,0.0,0.16666666666666666,0.5454545454545454,0.6633663366336634,0.8,0.1904830698874647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.32474422129594543,0.0341951917373251,0.2671875,0.023255813953488358,0.2956989247311828,0.5901639344262296,0.23128342245989303,0.625,0.5555555555555556,0.0,0.24999999999999997,0.4545454545454545,0.6435643564356436,0.8,0.2276793349839176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0898067449791588,0.0341951917373251,0.26125,0.023255813953488358,0.20698924731182797,0.5901639344262296,0.040106951871657755,0.625,0.6666666666666665,0.0,0.0,0.4545454545454545,0.6435643564356436,0.8,0.17802896327034876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.32474422129594543,0.0341951917373251,0.2671875,0.023255813953488358,0.2956989247311828,0.5409836065573771,0.034759358288770054,0.5,0.5555555555555556,0.0,0.24999999999999997,0.5454545454545454,0.6732673267326733,0.8,0.22120319954301731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6574460022735884,0.403293904183677,0.496875,0.627906976744186,0.5047043010752689,0.01639344262295082,0.37032085561497324,0.5,0.8888888888888888,0.10125,0.24999999999999997,0.0,0.9801980198019802,1.0,0.6033981445041687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4187192118226601,0.35514149132907635,0.5325,0.5968992248062015,0.5188172043010754,0.04918032786885246,0.06684491978609625,0.5,0.7777777777777777,0.125,0.33333333333333337,0.36363636363636365,0.9702970297029703,0.8,0.4868908073748238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5081470253884046,0.30911755469486024,0.603125,0.4806201550387597,0.40725806451612906,0.01639344262295082,0.35160427807486627,0.5,0.8888888888888888,0.28125,0.41666666666666663,0.2727272727272727,0.9900990099009901,1.0,0.6349983643606644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35809018567639256,0.40416623050350675,0.4825,0.565891472868217,0.5833333333333334,0.01639344262295082,0.04679144385026738,0.5,0.7777777777777777,0.16,0.16666666666666666,0.4545454545454545,0.9801980198019802,1.0,0.4618846218352039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35695339143615007,0.3797062004954813,0.4815625,0.5736434108527131,0.3575268817204301,0.09836065573770493,0.09358288770053476,0.5,0.6666666666666665,0.14125000000000001,0.16666666666666666,0.36363636363636365,0.9405940594059407,1.0,0.3440837181652278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4164456233421751,0.3566069995463903,0.530625,0.5348837209302326,0.49059139784946243,0.09836065573770493,0.35561497326203206,0.5,0.8888888888888888,0.384375,0.16666666666666666,0.4545454545454545,0.9405940594059407,0.8,0.4354138333574113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46343311860553243,0.44739872291426774,0.569375,0.44961240310077516,0.4556451612903226,0.0819672131147541,0.1590909090909091,0.5,0.7777777777777777,0.15,0.16666666666666666,0.09090909090909091,0.9405940594059407,0.8,0.40884507257423064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.354679802955665,0.3095362713283785,0.4740625,0.37984496124031003,0.3575268817204301,0.11475409836065574,0.0,0.5,0.6666666666666665,0.105,0.16666666666666666,0.1818181818181818,0.9306930693069307,0.8,0.3341204328715351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6688139446760137,0.40542238040406153,0.728125,0.6124031007751938,0.5510752688172044,0.01639344262295082,0.08957219251336898,0.5,0.8888888888888888,0.47500000000000003,0.41666666666666663,0.1818181818181818,0.9801980198019802,1.0,0.9944487895438643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28760894278135657,0.17694267071426079,0.424375,0.17829457364341084,0.3252688172043011,0.01639344262295082,0.303475935828877,0.5,0.6666666666666665,0.08,0.33333333333333337,0.4545454545454545,0.9900990099009901,1.0,0.35072590836102296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
